,Unnamed: 0,airmass,date,fname,juliandate,mag1,mag10,mag2,mag3,mag4,mag5,mag6,mag7,mag8,mag9,merr1,merr10,merr2,merr3,merr4,merr5,merr6,merr7,merr8,merr9
0,0,1.6899999999999999,31130,rccd031130.0111_gregist,2452974.79536,21.579,,,18.785,19.297,21.065,,,,18.998,0.022000000000000002,,,0.001,0.002,0.011000000000000001,,,,0.002
1,1,1.72,31201,rccd031201.0082_gregist,2452975.78745,21.581,,,18.77,19.276,21.159000000000002,,,18.924,18.98,0.023,,,0.001,0.002,0.011000000000000001,,,0.002,0.002
2,2,1.6200000000000001,31206,rccd031206.0086_gregist,2452980.79214,21.573,,,18.793,19.299,21.221,,,18.953,19.011,0.025,,,0.002,0.003,0.017,,,0.002,0.003
3,3,1.48,31207,rccd031207.0041_gregist,2452981.82716,21.587,18.211,,18.85,19.359,21.271,17.692999999999998,18.267,19.009,19.057000000000002,0.028999999999999998,0.001,,0.002,0.004,0.019,0.001,0.001,0.003,0.003
4,4,1.4299999999999999,31208,rccd031208.0095_gregist,2452982.84130,21.686,,,18.839000000000002,19.345,21.272,,18.27,19.008,19.059,0.031,,,0.002,0.003,0.018000000000000002,,0.001,0.003,0.003
5,5,1.6299999999999999,31210,rccd031210.0074_gregist,2452984.78032,21.669,,,18.795,19.296,21.215,,,18.945,19.01,0.028999999999999998,,,0.002,0.003,0.015,,,0.002,0.002
6,6,1.55,31212,rccd031212.0087_gregist,2452986.79446,21.578000000000003,,,18.797,19.307000000000002,21.203000000000003,,,18.952,19.009,0.022000000000000002,,,0.002,0.003,0.013000000000000001,,,0.002,0.002
7,7,1.55,31213,rccd031213.0106_gregist,2452987.78990,21.618000000000002,18.189,,18.823,19.337,21.234,,18.245,18.977999999999998,19.035,0.022000000000000002,0.001,,0.002,0.003,0.013000000000000001,,0.001,0.002,0.002
8,8,1.5700000000000001,31214,rccd031214.0068_gregist,2452988.78239,21.589000000000002,,,18.804000000000002,19.309,21.189,,,18.957,19.021,0.022000000000000002,,,0.002,0.003,0.013000000000000001,,,0.002,0.002
9,9,1.46,31215,rccd031215.0081_gregist,2452989.81180,21.566,18.153,,18.781,19.281,21.156999999999996,,18.204,18.94,19.000999999999998,0.019,0.001,,0.002,0.003,0.012,,0.001,0.002,0.002
10,10,1.45,31216,rccd031216.0093_gregist,2452990.81043,21.634,18.197,,18.811,19.329,21.203000000000003,,18.252,18.98,19.043,0.019,0.001,,0.002,0.002,0.013000000000000001,,0.001,0.002,0.002
11,11,1.4399999999999999,31217,rccd031217.0094_gregist,2452991.81324,21.529,18.212,,18.845,19.336,21.217,,18.267,18.994,19.062,0.017,0.001,,0.002,0.002,0.01,,0.001,0.002,0.002
12,12,1.4099999999999999,31218,rccd031218.0080_gregist,2452992.82228,21.625999999999998,,,18.820999999999998,19.285999999999998,21.241,,,18.972,19.03,0.019,,,0.001,0.002,0.01,,,0.002,0.002
13,13,1.3700000000000001,31219,rccd031219.0081_gregist,2452993.83472,21.749000000000002,18.255,,18.896,19.392,21.302,,18.317,19.038,19.094,0.025,0.001,,0.002,0.003,0.011000000000000001,,0.001,0.002,0.003
14,14,1.4399999999999999,31220,rccd031220.0091_gregist,2452994.80357,21.660999999999998,,,18.824,19.331,21.215,,,18.969,19.035999999999998,0.018000000000000002,,,0.001,0.002,0.01,,,0.002,0.002
15,15,1.4099999999999999,31221,rccd031221.0072_gregist,2452995.81289,21.578000000000003,18.218,,18.858,19.367,21.263,17.697,18.277,19.003,19.059,0.016,0.001,,0.002,0.002,0.01,0.001,0.001,0.002,0.002
16,16,1.4399999999999999,31222,rccd031222.0065_gregist,2452996.79777,21.665,,,18.842,19.345,21.261999999999997,,,18.992,19.055999999999997,0.018000000000000002,,,0.002,0.003,0.012,,,0.002,0.002
17,17,1.3600000000000001,31223,rccd031223.0161_gregist,2452997.83103,21.605999999999998,18.177,,18.81,19.316,21.229,,18.235,18.958,19.028,0.019,0.001,,0.001,0.002,0.011000000000000001,,0.001,0.002,0.002
18,18,1.3899999999999999,31224,rccd031224.0151_gregist,2452998.81241,21.601,,,18.798,19.296,21.247,,,18.945999999999998,19.008,0.018000000000000002,,,0.001,0.002,0.009000000000000001,,,0.002,0.002
19,19,1.3799999999999999,31225,rccd031225.0103_gregist,2452999.81602,21.307,,,18.8,19.303,21.169,,,18.951,19.011,0.016,,,0.002,0.002,0.011000000000000001,,,0.002,0.002
20,20,1.3500000000000001,31226,rccd031226.0120_gregist,2453000.82860,21.526999999999997,,,18.788,19.293,21.186999999999998,,,18.934,19.004,0.02,,,0.002,0.002,0.011000000000000001,,,0.002,0.002
21,21,1.3400000000000001,31228,rccd031228.0140_gregist,2453002.82785,21.465,,,,19.302,21.177,,,18.948,19.014,0.02,,,,0.002,0.01,,,0.002,0.002
22,22,1.3500000000000001,31229,rccd031229.0094_gregist,2453003.81717,21.573,,,18.809,19.302,21.160999999999998,,,18.947,19.014,0.019,,,0.002,0.002,0.01,,,0.002,0.002
23,23,1.3400000000000001,31230,rccd031230.0099_gregist,2453004.82075,21.749000000000002,,,18.92,19.418,21.313000000000002,,,19.064,19.13,0.019,,,0.002,0.002,0.011000000000000001,,,0.002,0.002
24,24,1.3200000000000001,40102,rccd040102.0054_gregist,2453007.82772,21.644000000000002,18.206,,18.849,19.344,21.259,,18.268,18.997,19.052,0.013999999999999999,0.001,,0.001,0.002,0.01,,0.001,0.002,0.002
25,25,1.3200000000000001,40104,rccd040104.0126_gregist,2453009.82189,21.62,18.215,,18.847,19.348,21.237,,18.273,18.993,19.059,0.02,0.001,,0.002,0.002,0.01,,0.001,0.002,0.002
26,26,1.3,40108,rccd040108.0073_gregist,2453013.82769,21.531,,,,19.271,21.159000000000002,,,18.924,18.982,0.022000000000000002,,,,0.003,0.012,,,0.002,0.002
27,27,1.28,40109,rccd040109.0139_gregist,2453014.85826,21.64,,,18.84,19.344,21.236,,,18.955,19.042,0.03,,,0.002,0.004,0.016,,,0.003,0.003
28,28,1.3,40110,rccd040110.0115_gregist,2453015.82072,21.566,,,18.758,19.264,21.144000000000002,,,18.905,18.965,0.022000000000000002,,,0.001,0.003,0.012,,,0.002,0.002
29,29,1.29,40111,rccd040111.0157_gregist,2453016.82931,21.546999999999997,,,18.768,19.262999999999998,21.16,,,18.908,18.974,0.018000000000000002,,,0.002,0.002,0.012,,,0.002,0.002
30,30,1.3600000000000001,40112,rccd040112.0062_gregist,2453017.77730,21.463,,,18.755,19.264,21.145,,,18.905,18.948,0.018000000000000002,,,0.002,0.002,0.011000000000000001,,,0.002,0.002
31,31,1.3400000000000001,40113,rccd040113.0105_gregist,2453018.78247,21.614,18.19,,18.826,19.329,21.229,,18.244,18.973,19.035999999999998,0.023,0.001,,0.002,0.002,0.012,,0.001,0.002,0.002
32,32,1.3100000000000001,40116,rccd040116.0098_gregist,2453021.79749,21.68,18.295,,18.917,19.428,21.301,,18.351,19.074,19.128,0.023,0.001,,0.002,0.003,0.012,,0.001,0.002,0.002
33,33,1.3500000000000001,40118,rccd040118.0107_gregist,2453023.76311,21.694000000000003,,,18.778,19.276,21.174,,,18.927,18.989,0.018000000000000002,,,0.001,0.002,0.01,,,0.002,0.002
34,34,1.3100000000000001,40119,rccd040119.0126_gregist,2453024.78884,21.518,,,18.781,19.275,21.188000000000002,,,18.93,18.996,0.016,,,0.001,0.002,0.009000000000000001,,,0.002,0.002
35,35,1.46,40121,rccd040121.0066_gregist,2453026.70880,21.624000000000002,,,18.78,19.282,21.218000000000004,,,18.93,18.994,0.017,,,0.001,0.002,0.011000000000000001,,,0.002,0.002
36,36,1.3799999999999999,40123,rccd040123.0112_gregist,2453028.73440,21.541,,,18.804000000000002,19.315,21.219,,,18.963,19.024,0.013999999999999999,,,0.001,0.002,0.008,,,0.002,0.001
37,37,1.3200000000000001,40124,rccd040124.0114_gregist,2453029.76947,21.555999999999997,,,18.812,19.32,21.179000000000002,,,18.959,19.02,0.016,,,0.001,0.002,0.012,,,0.002,0.002
38,38,1.3,40125,rccd040125.0140_gregist,2453030.78948,21.513,,,18.81,19.315,21.221,,,18.956,19.023,0.015,,,0.001,0.002,0.008,,,0.002,0.002
39,39,1.3300000000000001,40126,rccd040126.0077_gregist,2453031.75326,21.583000000000002,,,18.776,19.285,21.182,,,18.927,18.987000000000002,0.018000000000000002,,,0.001,0.002,0.012,,,0.002,0.002
40,40,1.4199999999999999,40127,rccd040127.0065_gregist,2453032.70992,21.543000000000003,,,18.762,19.268,21.177,,,18.914,18.977,0.015,,,0.001,0.002,0.01,,,0.002,0.002
41,41,1.3,40128,rccd040128.0069_gregist,2453033.77337,21.552,,,18.762,19.264,21.156999999999996,,,18.914,18.980999999999998,0.016,,,0.001,0.002,0.009000000000000001,,,0.002,0.002
42,42,1.3,40130,rccd040130.0114_gregist,2453035.77384,21.61,,,18.794,19.3,21.208000000000002,,,18.945,18.997,0.015,,,0.001,0.002,0.01,,,0.002,0.002
43,43,1.29,40131,rccd040131.0157_gregist,2453036.78263,21.603,,,18.785999999999998,19.292,21.186999999999998,,,18.942999999999998,18.995,0.017,,,0.001,0.002,0.009000000000000001,,,0.001,0.002
44,44,1.3200000000000001,40201,rccd040201.0112_gregist,2453037.74724,21.511999999999997,18.156,,18.801,19.294,21.214000000000002,,18.221,18.954,19.01,0.016,0.001,,0.002,0.002,0.011000000000000001,,0.001,0.002,0.002
45,45,1.3600000000000001,40202,rccd040202.0091_gregist,2453038.71832,21.628,,,18.782,19.26,21.199,,,18.932000000000002,18.944000000000003,0.022000000000000002,,,0.002,0.002,0.013000000000000001,,,0.002,0.002
46,46,1.3400000000000001,40203,rccd040203.0116_gregist,2453039.72769,21.535,,,18.805999999999997,19.311,21.2,,,18.957,19.02,0.022000000000000002,,,0.002,0.003,0.013000000000000001,,,0.002,0.002
47,47,1.29,40205,rccd040205.0188_gregist,2453041.81652,21.596,18.188,,18.829,19.325,21.221999999999998,,18.248,18.977,19.028,0.031,0.001,,0.002,0.003,0.019,,0.001,0.003,0.003
48,48,1.3400000000000001,40207,rccd040207.0122_gregist,2453043.71783,21.708000000000002,18.261,,18.902,19.395,21.28,,18.317,19.059,19.109,0.032,0.001,,0.002,0.004,0.018000000000000002,,0.001,0.003,0.003
49,49,1.29,40208,rccd040208.0108_gregist,2453044.75812,21.585,,,18.825,19.324,21.218000000000004,,,18.971,19.035,0.024,,,0.002,0.003,0.013999999999999999,,,0.003,0.003
50,50,1.28,40209,rccd040209.0180_gregist,2453045.80396,21.61,18.222,,18.855999999999998,19.371,21.226999999999997,,18.277,19.004,19.072,0.025,0.001,,0.002,0.003,0.012,,0.001,0.002,0.002
51,51,1.29,40211,rccd040211.0164_gregist,2453047.80998,21.453000000000003,18.137999999999998,,18.774,19.274,21.142,,18.194000000000003,18.92,18.988,0.016,0.001,,0.002,0.002,0.01,,0.001,0.002,0.002
52,52,1.3300000000000001,40214,rccd040214.0079_gregist,2453050.70060,21.587,,,18.773,19.265,21.209,,,18.925,18.984,0.019,,,0.001,0.002,0.01,,,0.002,0.002
53,53,1.28,40216,rccd040216.0175_gregist,2453052.77439,21.51,,,18.767,19.274,21.149,,,18.924,18.983,0.018000000000000002,,,0.001,0.002,0.009000000000000001,,,0.002,0.002
54,54,1.3899999999999999,40219,rccd040219.0037_gregist,2453055.65640,21.623,,,18.85,19.35,21.255,,,18.992,19.058,0.019,,,0.002,0.002,0.012,,,0.002,0.002
55,55,1.28,40221,rccd040221.0179_gregist,2453057.77080,21.546999999999997,,,18.824,19.332,21.197,,,18.97,19.037,0.017,,,0.001,0.002,0.01,,,0.002,0.002
56,56,1.3400000000000001,40222,rccd040222.0074_gregist,2453058.67477,21.679000000000002,18.245,,18.879,19.373,21.273000000000003,,18.301,19.029,19.092,0.019,0.001,,0.001,0.002,0.01,,0.001,0.002,0.002
57,57,1.3500000000000001,40223,rccd040223.0040_gregist,2453059.66769,21.593000000000004,,,18.846,19.343,21.221999999999998,,,18.985,19.041,0.018000000000000002,,,0.001,0.002,0.01,,,0.002,0.002
58,58,1.3300000000000001,40224,rccd040224.0064_gregist,2453060.67297,21.589000000000002,18.192,,18.839000000000002,19.339000000000002,21.212,,18.257,18.993,19.047,0.017,0.001,,0.001,0.002,0.009000000000000001,,0.001,0.002,0.002
59,59,1.3799999999999999,40225,rccd040225.0066_gregist,2453061.64762,21.627,18.246,,18.883,19.378,21.244,17.724,18.298,19.037,19.088,0.019,0.001,,0.001,0.002,0.011000000000000001,0.001,0.001,0.002,0.002
60,60,1.3,40226,rccd040226.0087_gregist,2453062.69641,22.415,18.998,18.049,19.625,20.125,22.051,18.474,19.049,19.773,19.838,0.037000000000000005,0.002,0.001,0.003,0.004,0.019,0.001,0.002,0.004,0.003
61,61,1.3100000000000001,40227,rccd040227.0090_gregist,2453063.67993,21.603,,,18.785999999999998,19.276,21.226999999999997,,,18.94,19.006,0.02,,,0.001,0.002,0.012,,,0.002,0.002
62,62,1.29,40302,rccd040302.0120_gregist,2453067.70270,21.570999999999998,18.164,,18.796,19.296,21.197,,18.22,18.945999999999998,19.014,0.02,0.001,,0.002,0.002,0.012,,0.001,0.002,0.002
63,63,1.3100000000000001,40304,rccd040304.0088_gregist,2453069.66753,21.608,,,18.79,19.296,21.174,,,18.941,18.996,0.025,,,0.002,0.002,0.012,,,0.002,0.002
64,64,1.3200000000000001,40306,rccd040306.0091_gregist,2453071.65380,21.601999999999997,,,18.788,19.292,21.148000000000003,,,18.938,19.02,0.03,,,0.002,0.003,0.013999999999999999,,,0.003,0.003
65,65,1.3300000000000001,40309,rccd040309.0064_gregist,2453074.64157,21.676,18.209,,18.827,19.287,21.178,,18.253,18.99,19.051,0.027999999999999997,0.001,,0.002,0.003,0.015,,0.001,0.002,0.003
66,66,1.45,40310,rccd040310.0043_gregist,2453075.58040,21.64,18.244,,18.878,19.377,21.185,,18.295,19.033,19.092,0.022000000000000002,0.001,,0.002,0.003,0.012,,0.001,0.002,0.002
67,67,1.3999999999999999,40313,rccd040313.0041_gregist,2453078.59031,21.616999999999997,,,18.82,19.322,21.21,,,18.963,19.03,0.018000000000000002,,,0.001,0.002,0.011000000000000001,,,0.002,0.002
68,68,1.3,40315,rccd040315.0062_gregist,2453080.65117,21.529,,,18.796,19.292,21.194000000000003,,,18.935,19.01,0.017,,,0.002,0.002,0.01,,,0.002,0.002
69,69,1.29,40322,rccd040322.0067_gregist,2453087.64510,21.552,,,18.802,19.301,21.158,,,18.948,19.012999999999998,0.017,,,0.001,0.002,0.01,,,0.002,0.002
70,70,1.29,40325,rccd040325.0062_gregist,2453090.64098,21.62,,,18.820999999999998,19.319000000000003,21.195,,,18.965999999999998,19.02,0.022000000000000002,,,0.001,0.002,0.01,,,0.002,0.002
71,71,1.3100000000000001,40407,rccd040407.0071_gregist,2453103.68290,21.802,18.187,,18.824,19.312,21.214000000000002,,18.245,18.959,18.996,0.032,0.001,,0.002,0.003,0.013999999999999999,,0.001,0.003,0.003
72,72,1.29,40411,rccd040411.0057_gregist,2453107.57976,21.680999999999997,,,18.85,19.348,21.246,,,18.998,19.063,0.02,,,0.002,0.003,0.012,,,0.002,0.002
73,73,1.3500000000000001,40415,rccd040415.0023_gregist,2453111.52533,21.807,,,18.909000000000002,19.416,21.275,,18.334,19.039,19.118,0.025,,,0.002,0.003,0.013000000000000001,,0.001,0.002,0.003
74,74,1.28,40417,rccd040417.0049_gregist,2453113.59993,21.709,,,18.85,19.347,21.241999999999997,,,19.0,19.059,0.022000000000000002,,,0.001,0.002,0.013000000000000001,,,0.002,0.002
75,75,1.28,40420,rccd040420.0079_gregist,2453116.58814,21.489,18.282,,18.93,19.428,21.346,,18.348,19.070999999999998,19.132,0.018000000000000002,0.001,,0.002,0.002,0.013000000000000001,,0.001,0.002,0.002
76,76,1.3799999999999999,40430,rccd040430.0004_gregist,2453126.46667,21.599,,,18.834,19.308,21.228,,,18.969,19.04,0.027000000000000003,,,0.002,0.003,0.013999999999999999,,,0.002,0.002
77,77,1.3200000000000001,40501,rccd040501.0004_gregist,2453127.49889,21.595,,,18.829,19.320999999999998,21.213,,,18.971,19.03,0.023,,,0.002,0.003,0.013000000000000001,,,0.002,0.002
78,78,1.28,40504,rccd040504.0037_gregist,2453130.55933,21.525,,,18.828,19.344,21.206999999999997,,,18.983,19.042,0.027999999999999997,,,0.002,0.003,0.019,,,0.003,0.003
79,79,1.3,40505,rccd040505.0001_gregist,2453131.59383,21.644000000000002,18.250999999999998,,18.89,19.393,21.223000000000003,,18.313,19.029,19.093,0.031,0.001,,0.002,0.003,0.013999999999999999,,0.001,0.003,0.003
81,81,1.28,40514,rccd040514.0011_gregist,2453140.53485,21.599,,,18.849,19.347,21.245,,,18.986,19.057000000000002,0.021,,,0.002,0.002,0.011000000000000001,,,0.002,0.002
82,82,1.3300000000000001,40517,rccd040517.0001_gregist,2453143.58452,22.568,19.174,,19.815,20.303,22.18,18.655,19.239,19.956,20.022000000000002,0.049,0.002,,0.003,0.005,0.025,0.001,0.002,0.004,0.005
83,83,1.28,40520,rccd040520.0013_gregist,2453146.50128,21.548000000000002,18.230999999999998,,18.879,19.37,21.258000000000003,,18.295,19.021,19.076,0.018000000000000002,0.001,,0.002,0.002,0.012,,0.001,0.002,0.002
84,84,1.28,40526,rccd040526.0026_gregist,2453152.49807,21.662,18.305999999999997,,18.947,19.447,21.355,,18.363,19.09,19.148,0.024,0.001,,0.002,0.002,0.013000000000000001,,0.001,0.002,0.002
85,85,1.29,40601,rccd040601.0003_gregist,2453158.44974,21.604,18.212,,18.855,19.348,21.23,,18.273,19.007,19.057000000000002,0.027999999999999997,0.002,,0.003,0.004,0.019,,0.001,0.003,0.003
86,86,1.3,40602,rccd040602.0033_gregist,2453159.51553,21.642,,,18.858,19.359,21.229,,,18.988,19.054000000000002,0.033,,,0.003,0.004,0.02,,,0.003,0.003
87,87,1.29,40603,rccd040603.0005_gregist,2453160.44937,21.677,,,18.835,19.348,21.225,,,18.977999999999998,19.051,0.033,,,0.002,0.004,0.019,,,0.003,0.003
88,88,1.28,40605,rccd040605.0010_gregist,2453162.47633,21.642,18.245,,18.879,19.389,21.287,,18.308,19.035999999999998,19.083,0.024,0.001,,0.002,0.003,0.011000000000000001,,0.001,0.002,0.002
89,89,1.28,40608,rccd040608.0007_gregist,2453165.47250,21.656,,,18.829,19.348,21.189,,,18.987000000000002,19.046,0.02,,,0.002,0.002,0.011000000000000001,,,0.002,0.002
90,90,1.3400000000000001,40612,rccd040612.0024_gregist,2453169.52092,21.656999999999996,18.195999999999998,,18.837,19.309,21.22,,18.258,18.977999999999998,19.045,0.021,0.001,,0.002,0.002,0.012,,0.001,0.002,0.002
91,91,1.3,40618,rccd040618.0018_gregist,2453175.47689,21.389,,,18.84,19.346,21.233,,,18.989,19.049,0.017,,,0.002,0.002,0.012,,,0.002,0.002
92,92,1.3100000000000001,40623,rccd040623.0016_gregist,2453180.46786,21.698,,,18.844,19.335,21.234,,,18.991,19.052,0.028999999999999998,,,0.002,0.002,0.015,,,0.003,0.003
93,93,1.3100000000000001,40627,rccd040627.0002_gregist,2453184.45519,21.555,18.219,,18.861,19.355,21.291,,18.275,19.003,19.066,0.023,0.001,,0.002,0.003,0.016,,0.001,0.003,0.003
94,94,1.3200000000000001,40630,rccd040630.0004_gregist,2453187.45850,21.541999999999998,18.237000000000002,,18.88,19.364,21.371,,18.288,19.023,19.072,0.027999999999999997,0.001,,0.003,0.003,0.021,,0.001,0.003,0.003
95,95,1.3500000000000001,40701,rccd040701.0027_gregist,2453188.47690,21.654,18.259,,18.899,19.404,21.267,,18.317999999999998,19.03,19.113,0.035,0.002,,0.003,0.004,0.02,,0.002,0.003,0.004
96,96,1.3200000000000001,40703,rccd040703.0004_gregist,2453190.45376,21.568,,,18.844,19.357,21.211,,,18.992,19.059,0.025,,,0.002,0.003,0.015,,,0.003,0.003
97,97,1.3799999999999999,40706,rccd040706.0028_gregist,2453193.47665,22.005,18.464000000000002,,19.101,19.605999999999998,21.485,,18.525,19.249000000000002,19.317999999999998,0.037000000000000005,0.001,,0.002,0.003,0.016,,0.001,0.003,0.003
98,98,1.3500000000000001,40707,rccd040707.0009_gregist,2453194.45746,21.671999999999997,18.246,,18.889,19.377,21.276999999999997,17.726,18.305,19.038,19.101,0.036000000000000004,0.001,,0.002,0.003,0.017,0.001,0.001,0.003,0.003
99,99,1.47,40709,rccd040709.0015_gregist,2453196.50369,21.535,18.239,,18.857,19.372,21.375999999999998,,18.297,19.024,19.084,0.027000000000000003,0.001,,0.002,0.003,0.019,,0.001,0.003,0.002
100,100,1.5600000000000001,40714,rccd040714.0016_gregist,2453201.51552,21.699,18.316,,18.945,19.458,21.42,,18.378,19.104,19.160999999999998,0.027000000000000003,0.001,,0.002,0.003,0.015,,0.001,0.002,0.002
101,101,1.4099999999999999,40718,rccd040718.0005_gregist,2453205.45823,21.796,18.352999999999998,,19.007,19.495,21.423000000000002,17.837,18.42,19.139,19.201,0.034,0.001,,0.002,0.003,0.016,0.001,0.001,0.003,0.003
102,102,1.77,41122,rccd041122.0104_gregist,2453332.80057,22.155,,,19.296,19.812,21.684,,,19.527,19.519000000000002,0.034,,,0.002,0.004,0.02,,,0.004,0.003
103,103,1.73,41205,rccd041205.0108_gregist,2453345.77144,21.978,,,19.134,19.645,21.522,,,19.358,19.337,0.028999999999999998,,,0.002,0.003,0.013999999999999999,,,0.003,0.003
104,104,1.72,41207,rccd041207.0073_gregist,2453347.76911,21.989,,,19.132,19.65,21.543000000000003,,,19.338,19.346,0.024,,,0.002,0.003,0.013999999999999999,,,0.002,0.002
105,105,1.55,41209,rccd041209.0095_gregist,2453349.79931,22.031999999999996,18.7,,19.346,19.842,21.833000000000002,,18.754,19.531,19.553,0.027000000000000003,0.001,,0.002,0.003,0.018000000000000002,,0.001,0.003,0.003
106,106,1.51,41211,rccd041211.0092_gregist,2453351.80480,21.726,18.382,,19.028,19.528,21.416,,18.434,19.206,19.227,0.017,0.001,,0.001,0.002,0.011000000000000001,,0.001,0.002,0.002
107,107,1.52,41213,rccd041213.0097_gregist,2453353.79776,21.838,18.459,17.514,19.084,19.567,21.535,17.934,18.512,19.28,19.302,0.015,0.001,0.001,0.002,0.002,0.011000000000000001,0.001,0.001,0.002,0.002
108,108,1.6000000000000001,41215,rccd041215.0074_gregist,2453355.77008,21.764,18.361,,19.008,19.504,21.474,,18.414,19.183,19.208,0.025,0.001,,0.002,0.003,0.013999999999999999,,0.001,0.002,0.002
109,109,1.6699999999999999,41217,rccd041217.0096_gregist,2453357.75036,21.814,18.36,,18.998,19.512999999999998,21.391,,,19.172,19.208,0.02,0.001,,0.002,0.002,0.013000000000000001,,,0.002,0.002
110,110,1.6599999999999999,41219,rccd041219.0081_gregist,2453359.74711,21.721,,,18.98,19.496,21.326999999999998,,,19.164,19.188,0.019,,,0.002,0.002,0.01,,,0.002,0.002
111,111,1.45,50101,rccd050101.0114_gregist,2453372.76780,21.784000000000002,18.349,,18.989,19.485,21.36,,18.410999999999998,19.16,19.211,0.024,0.001,,0.002,0.003,0.013000000000000001,,0.001,0.003,0.002
112,112,1.75,50103,rccd050103.0065_gregist,2453374.68850,21.822,16.224,,19.074,19.599,21.392,17.944000000000003,,19.3,19.31,0.028999999999999998,0.005,,0.002,0.004,0.016,0.001,,0.003,0.003
113,113,1.45,50106,rccd050106.0070_gregist,2453377.75276,21.523000000000003,18.401,,19.05,19.546,21.42,,18.459,19.202,19.236,0.016,0.001,,0.002,0.002,0.013000000000000001,,0.001,0.002,0.002
114,114,1.3899999999999999,50108,rccd050108.0104_gregist,2453379.76974,21.796,,,19.008,19.500999999999998,21.415,,,19.176,19.21,0.02,,,0.001,0.002,0.012,,,0.002,0.002
115,115,1.5,50110,rccd050110.0107_gregist,2453381.72682,21.906999999999996,18.449,,19.098,19.594,21.509,,18.509,19.225,19.294,0.023,0.001,,0.002,0.003,0.012,,0.001,0.002,0.002
116,116,1.6100000000000001,50112,rccd050112.0060_gregist,2453383.69286,21.923000000000002,18.546,,19.198,19.685,21.57,,18.604,19.364,19.391,0.022000000000000002,0.001,,0.002,0.003,0.013999999999999999,,0.001,0.002,0.002
117,117,1.5900000000000001,50114,rccd050114.0059_gregist,2453385.69064,21.744,18.403,,19.046,19.534000000000002,21.444000000000003,,18.463,19.24,19.242,0.02,0.001,,0.002,0.002,0.013000000000000001,,0.001,0.002,0.002
118,118,1.3100000000000001,50122,rccd050122.0097_gregist,2453393.78388,21.851999999999997,18.421,,19.086,19.581,21.475,,18.479,19.221,19.273,0.032,0.001,,0.002,0.004,0.021,,0.001,0.003,0.003
119,119,1.53,50125,rccd050125.0078_gregist,2453396.67669,21.843000000000004,18.435,,19.075,19.576,21.484,,18.493,19.276,19.289,0.033,0.001,,0.002,0.004,0.019,,0.002,0.003,0.003
120,120,1.53,50126,rccd050126.0073_gregist,2453397.67353,22.061999999999998,18.409000000000002,,19.053,19.54,21.435,,18.464000000000002,19.249000000000002,19.266,0.035,0.001,,0.002,0.003,0.019,,0.002,0.003,0.003
121,121,1.54,50127,rccd050127.0089_gregist,2453398.66953,21.835,,,19.048,19.544,21.467,,,19.215,19.246,0.026000000000000002,,,0.002,0.003,0.017,,,0.003,0.002
122,122,1.28,50202,rccd050202.0076_gregist,2453404.78390,22.115,18.663,,19.287,19.795,21.671999999999997,,18.715999999999998,19.46,19.507,0.028999999999999998,0.001,,0.002,0.003,0.013999999999999999,,0.001,0.003,0.003
123,123,1.3400000000000001,50203,rccd050203.0066_gregist,2453405.72378,21.86,,,19.021,19.522000000000002,21.432,,,19.21,19.224,0.019,,,0.002,0.002,0.013000000000000001,,,0.002,0.002
124,124,1.3100000000000001,50205,rccd050205.0052_gregist,2453407.74081,21.873,18.475,,19.12,19.621,21.517,,18.526,19.312,19.323,0.022000000000000002,0.001,,0.002,0.003,0.013999999999999999,,0.001,0.002,0.002
125,125,1.29,50207,rccd050207.0089_gregist,2453409.75852,21.875,18.396,,18.987000000000002,19.535999999999998,21.465,,18.453,19.227,19.243,0.019,0.001,,0.001,0.002,0.011000000000000001,,0.001,0.002,0.002
126,126,1.28,50209,rccd050209.0085_gregist,2453411.79473,21.853,18.418,,19.061,19.547,21.514,,18.467,19.242,19.256,0.019,0.001,,0.002,0.002,0.012,,0.001,0.002,0.002
127,127,1.3100000000000001,50210,rccd050210.0033_gregist,2453412.73050,21.528000000000002,18.41,,19.055,19.552,21.389,,18.471,19.218,19.259,0.016,0.001,,0.002,0.002,0.012,,0.001,0.002,0.002
128,128,1.28,50212,rccd050212.0067_gregist,2453414.76883,21.81,18.429000000000002,,19.074,19.575,21.480999999999998,,18.49,19.23,19.276,0.023,0.001,,0.002,0.003,0.013000000000000001,,0.001,0.002,0.002
129,129,1.3,50213,rccd050213.0459_gregist,2453415.81896,21.811999999999998,18.433,,19.075,19.567999999999998,21.46,,18.489,19.215,19.284000000000002,0.018000000000000002,0.001,,0.001,0.002,0.01,,0.001,0.002,0.002
130,130,1.28,50218,rccd050218.0097_gregist,2453420.77530,22.013,18.498,17.567999999999998,19.154,19.644000000000002,21.590999999999998,17.977,18.56,19.331,19.351,0.021,0.001,0.001,0.002,0.003,0.012,0.001,0.001,0.002,0.003
131,131,1.3300000000000001,50219,rccd050219.0078_gregist,2453421.82564,21.95,18.484,,19.125,19.629,21.58,,18.533,19.31,19.338,0.022000000000000002,0.001,,0.002,0.003,0.013999999999999999,,0.001,0.002,0.002
132,132,1.28,50222,rccd050222.0035_gregist,2453424.74532,21.955,18.453,,19.105,19.598,21.517,,18.506,19.283,19.296,0.032,0.001,,0.002,0.004,0.019,,0.001,0.003,0.003
