,date,juliandate,NMraw,mag3,mag4,mag5,mag9,mag10,mag17,mag19,mag20,merr1,offset,std,NMcal
204,70523,2454244.5641,22.107,19.185,19.691,21.647,19.379,18.532,20.735,19.706,20.691999999999997,0.038,3.8921249999999983,0.029200966226763745,18.214875
205,70525,2454246.52493,22.480999999999998,19.215,19.706,21.614,19.402,18.557000000000002,20.726,19.727,20.71,0.067,3.903375,0.013958484363127806,18.577624999999998
206,70526,2454247.55211,22.353,19.221,19.708,21.624000000000002,19.41,18.567,20.773000000000003,19.742,20.718000000000004,0.05,3.9166250000000002,0.015004166088192916,18.436375
207,70602,2454254.5888900002,22.783,19.195,19.694000000000003,21.568,19.377,18.534000000000002,20.739,19.692999999999998,20.680999999999997,0.08900000000000001,3.881375,0.01198734451703094,18.901625000000003
208,70603,2454255.52666,22.554000000000002,19.197,19.689,21.658,19.397000000000002,18.557000000000002,20.746,19.723,20.706,0.06,3.9053749999999994,0.027417082787521942,18.648625000000003
209,70604,2454256.50594,22.288,19.189,19.714000000000002,21.596999999999998,19.377,18.53,20.711,19.718,20.705,0.043,3.888874999999999,0.02176128607014474,18.399125
210,70605,2454257.49111,22.471,19.203,19.709,21.633000000000003,19.387,18.542,20.688000000000002,19.723,20.718000000000004,0.054000000000000006,3.8966250000000007,0.030232137583370428,18.574375
211,70606,2454258.51936,22.585,19.203,19.71,21.624000000000002,19.404,18.547,20.749000000000002,19.705,20.698,0.07,3.9012500000000006,0.01676518501437559,18.68375
212,70609,2454261.52173,22.735,19.414,19.887999999999998,21.82,19.605999999999998,18.762999999999998,20.961,19.941,20.923000000000002,0.071,4.1107499999999995,0.017449928366342283,18.62425
213,70611,2454263.5403400003,23.976999999999997,20.244,20.749000000000002,22.525,20.442999999999998,19.601,21.795,20.789,21.767,0.16899999999999998,4.935375,0.04403874106156825,19.041624999999996
214,70616,2454268.57171,23.945999999999998,20.305999999999997,20.826,22.701,20.515,17.413,21.842,20.879,21.862,0.174,4.739249999999999,0.8070733282316135,19.20675
215,70620,2454272.4805799997,22.698,19.249000000000002,19.732,21.733,19.455,20.421,20.831999999999997,19.765,20.783,0.081,4.192499999999999,0.6307759393907576,18.5055
216,70622,2454274.49144,22.578000000000003,19.252,19.741,21.676,19.422,18.582,20.774,19.748,20.768,0.07200000000000001,3.9416249999999997,0.02533172770604817,18.636375000000005
217,70623,2454275.46094,22.461,19.254,19.714000000000002,21.697,19.442,18.586,20.784000000000002,19.753,20.759,0.057999999999999996,3.944875,0.0293181440652134,18.516125
218,70625,2454277.5007,22.665,19.273,19.73,21.88,19.458,18.609,20.895,19.722,20.788,0.10099999999999999,3.9906249999999996,0.09181026631046359,18.674374999999998
219,80202,2454499.80595,22.113000000000003,18.974,19.482,21.368000000000002,19.195999999999998,18.357,20.511999999999997,19.493,20.49,0.033,3.680249999999999,0.008631338250621783,18.432750000000006
220,80203,2454500.76229,22.434,18.983,19.475,21.319000000000003,19.192,18.357,20.53,19.503,20.486,0.045,3.676875000000001,0.02054568081125619,18.757125000000002
221,80205,2454502.78352,22.34,18.926,19.425,21.295,19.146,18.302,20.455,19.451,20.438,0.043,3.6259999999999994,0.0129173194919896,18.714
222,80210,2454507.77014,22.447,18.953,19.454,21.326,19.167,18.32,20.484,19.457,20.434,0.048,3.645625000000001,0.008087689056890588,18.801375
223,80212,2454509.68244,22.409000000000002,18.995,19.494,21.374000000000002,19.206,18.359,20.513,19.480999999999998,20.473,0.045,3.683125,0.009818895777322176,18.725875000000002
224,80214,2454511.70457,22.498,18.974,19.476,21.368000000000002,19.194000000000003,,20.504,19.496,20.480999999999998,0.047,3.6761428571428567,0.008952254305251643,18.821857142857144
225,80216,2454513.73701,22.513,19.024,19.519000000000002,21.366999999999997,19.230999999999998,18.391,20.554000000000002,19.534000000000002,20.535999999999998,0.066,3.715749999999999,0.017119329092477577,18.797250000000002
226,80219,2454516.7357099997,22.215,18.934,19.430999999999997,21.31,19.152,18.305,20.439,19.444000000000003,20.441,0.045,3.6282499999999995,0.01403821315450264,18.586750000000002
227,80222,2454519.79395,22.178,18.955,19.467,21.345,19.173,18.329,20.498,19.471,20.486,0.05,3.6617499999999996,0.011744299528853388,18.51625
228,80224,2454521.7694200003,22.345,18.977,19.482,21.401999999999997,19.191,18.34,20.525,19.48,20.484,0.053,3.6813749999999987,0.014262212811897839,18.663625
229,80227,2454524.74693,22.304000000000002,18.971,19.477,21.363000000000003,19.189,18.331,20.495,19.483,20.49,0.040999999999999995,3.671125,0.011494563932544655,18.632875000000002
230,80301,2454527.71097,22.371,18.988,19.483,21.355,19.203,18.367,20.489,19.480999999999998,20.464000000000002,0.054000000000000006,3.675,0.016008926081540694,18.695999999999998
231,80316,2454542.63334,22.143,18.983,19.480999999999998,21.375999999999998,19.202,18.36,20.509,19.493,20.491999999999997,0.032,3.683249999999999,0.008614771367464368,18.459750000000003
232,80321,2454547.7373900004,22.105,19.035999999999998,19.539,21.293000000000003,19.246,18.41,20.568,19.531,20.535,0.061,3.7159999999999993,0.04614263600128531,18.389000000000003
233,80325,2454551.73435,22.17,19.003,19.477,21.426,19.224,16.168,20.519000000000002,19.518,20.505,0.043,3.4262499999999996,0.779367096706404,18.743750000000002
234,80328,2454554.68676,22.298000000000002,18.965999999999998,19.476,21.336,19.192,18.349,20.500999999999998,19.495,20.48,0.035,3.6706249999999985,0.014322185587536928,18.627375000000004
235,80329,2454555.6921,22.245,18.969,19.474,21.325,19.185,18.340999999999998,20.519000000000002,19.487000000000002,20.473,0.038,3.667874999999999,0.014593907731156774,18.577125000000002
236,80331,2454557.71985,22.261999999999997,18.984,19.483,21.371,19.205,18.357,20.511999999999997,19.497,20.494,0.032,3.6841249999999985,0.008391109240777128,18.577875
237,80402,2454559.7195200003,22.41,19.041,19.535,21.395,19.25,18.408,20.565,19.543,20.549,0.035,3.7319999999999998,0.012972498382544868,18.678
238,80402,2454559.75244,22.355,19.058,19.562,21.419,19.273,18.432000000000002,20.488000000000003,19.573,20.559,0.034,3.7417500000000006,0.03966196450722977,18.61325
239,80403,2454560.74287,22.256999999999998,19.089000000000002,19.581,21.502,19.293,,20.590999999999998,19.59,20.589000000000002,0.033,3.782142857142856,0.017911156406309116,18.474857142857143
240,80408,2454565.66156,22.405,19.018,19.514,21.412,19.221,,20.564,19.515,20.493000000000002,0.039,3.711,0.010551461194041106,18.694000000000003
241,80410,2454567.69385,22.186,19.008,19.506,21.348000000000003,19.227999999999998,18.379,20.537,19.524,20.504,0.028999999999999998,3.7005,0.018624101128816805,18.485500000000002
242,80411,2454568.6529599996,23.416,19.692999999999998,20.182000000000002,22.073,19.904,19.06,21.221999999999998,20.205,21.195999999999998,0.09,4.388124999999999,0.006266407036188386,19.027875
243,80412,2454569.67436,22.359,18.997,19.485,21.379,19.208,18.361,20.508000000000003,19.499000000000002,20.47,0.036000000000000004,3.684625,0.010377688980286391,18.674375
244,80417,2454574.63641,22.273000000000003,19.000999999999998,19.494,21.379,19.212,,20.535999999999998,19.512999999999998,20.493000000000002,0.055,3.6954285714285704,0.0053184315630744,18.57757142857143
245,80419,2454576.72431,22.421,18.998,19.492,21.434,19.209,,20.534000000000002,19.500999999999998,20.486,0.07,3.699142857142857,0.020219038647128967,18.721857142857143
246,80422,2454579.6578599997,22.278000000000002,19.017,19.511,21.41,19.215,41.446000000000005,20.561,19.518,20.513,0.054000000000000006,6.595125,8.154306967793158,15.682875000000003
247,80423,2454580.60638,22.574,19.031,19.522000000000002,21.46,19.244,,20.558000000000003,19.532,20.546,0.06,3.733285714285714,0.018927178744811663,18.840714285714288
248,80425,2454582.6054,22.323,19.009,19.503,21.221,19.203,18.375,20.555999999999997,19.516,20.509,0.044000000000000004,3.682749999999999,0.06168757689241901,18.64025
249,80427,2454584.6005700002,23.346999999999998,19.901,20.401,22.08,20.134,19.28,21.433000000000003,20.404,21.435,0.098,4.57975,0.0782737868911847,18.767249999999997
250,80430,2454587.6068700003,22.355,19.032,19.519000000000002,21.409000000000002,19.242,18.402,20.575,19.503,20.537,0.043,3.7236249999999997,0.014302222604681577,18.631375000000002
251,80504,2454591.54395,22.136999999999997,18.988,19.480999999999998,21.395,19.194000000000003,18.358,20.475,19.448,20.45,0.036000000000000004,3.669875,0.025575867531658674,18.467124999999996
252,80506,2454593.59816,22.416999999999998,19.018,19.526,21.451999999999998,19.226,18.386,20.537,19.522000000000002,20.528000000000002,0.055999999999999994,3.720624999999999,0.019382890098615674,18.696375
253,80507,2454594.58454,22.296999999999997,19.021,19.512999999999998,21.47,19.23,18.145,20.515,19.522000000000002,20.523000000000003,0.045,3.6886249999999996,0.09100853570645713,18.608375
254,80508,2454595.54263,22.508000000000003,18.994,19.493,21.374000000000002,19.209,,20.524,19.51,20.499000000000002,0.052000000000000005,3.6918571428571427,0.007690439333642879,18.81614285714286
255,80510,2454597.5704200002,22.229,19.018,19.516,21.406999999999996,19.239,18.38,20.549,19.529,20.521,0.045,3.7161249999999986,0.007100050301962473,18.512875
256,80511,2454598.53065,22.397,19.0,19.500999999999998,21.373,19.208,18.369,20.531999999999996,19.509,20.506,0.044000000000000004,3.6959999999999993,0.007250615737346478,18.701
257,80512,2454599.5676599997,22.258000000000003,18.999000000000002,19.499000000000002,21.375,19.22,18.369,20.519000000000002,19.506,20.528000000000002,0.043,3.698125,0.015403501457355716,18.559875
258,80514,2454601.55902,22.335,18.99,19.480999999999998,21.326999999999998,19.21,18.358,20.528000000000002,19.507,20.502,0.05,3.684125,0.020753226943443753,18.650875
259,80515,2454602.5803099996,22.421999999999997,19.070999999999998,19.576,21.424,19.28,18.436,20.614,19.558,20.575,0.07,3.762999999999999,0.01493796696829524,18.659
260,80519,2454606.56495,22.704,19.069000000000003,19.554000000000002,21.499000000000002,19.273,,20.608,19.567,20.551,0.085,3.7658571428571435,0.019836234281598746,18.938142857142857
261,80521,2454608.54586,22.706999999999997,19.05,19.548,21.430999999999997,19.26,18.42,20.570999999999998,19.559,20.55,0.084,3.7448749999999995,0.0069372184627776706,18.962124999999997
262,80524,2454611.57251,22.311,19.051,19.542,21.404,19.273,18.422,20.6,19.554000000000002,20.557,0.044000000000000004,3.746625,0.015619927748048134,18.564375
263,80525,2454612.5778099997,22.416,19.712,20.211,22.1,19.907,19.08,21.234,20.217,21.233,0.040999999999999995,4.4079999999999995,0.01192835756840474,18.008000000000003
264,80606,2454624.56115,22.469,19.052,19.548,21.441999999999997,19.271,18.422,20.566999999999997,19.555999999999997,20.570999999999998,0.055999999999999994,3.749874999999998,0.012999313168657397,18.719125000000002
265,80609,2454627.5441400004,22.447,19.038,19.533,21.434,19.25,18.404,20.561,19.544,20.52,0.042,3.73175,0.008430387213565057,18.715249999999997
266,80611,2454629.50365,22.461,19.019000000000002,19.515,21.381999999999998,19.234,18.387999999999998,20.546,19.524,20.535999999999998,0.06,3.71425,0.012947696982082755,18.74675
267,80612,2454630.52386,22.678,19.069000000000003,19.558,21.514,19.291,18.977,20.623,19.553,20.56,0.073,3.8393750000000004,0.19055028395225618,18.838625
268,80615,2454633.48313,22.748,19.015,19.519000000000002,21.439,19.246,,20.531,19.512999999999998,20.506,0.08,3.7155714285714283,0.020460182003519005,19.03242857142857
269,80622,2454640.57572,22.445999999999998,19.215,19.704,21.607,19.416,18.589000000000002,20.75,19.727,20.724,0.044000000000000004,3.91275,0.007478540728609687,18.53325
270,80625,2454643.56917,22.401999999999997,19.08,19.574,21.45,19.293,18.449,20.62,19.589000000000002,20.573,0.042,3.7747500000000005,0.007324128421824666,18.627249999999997
271,80627,2454645.5559400003,22.511999999999997,19.075,19.574,21.448,,57.455,20.616,19.565,20.564,0.057999999999999996,9.339571428571428,14.748049733859082,13.172428571428568
272,80628,2454646.57908,22.123,19.391,19.898,21.761999999999997,,84.962,20.936,19.885,20.915,0.032,13.546999999999999,25.022197532058083,8.576000000000002
273,80701,2454649.47464,22.416999999999998,19.059,19.547,21.487,19.265,,20.551,19.562,20.554000000000002,0.051,3.752142857142857,0.02500952199624872,18.66485714285714
274,80702,2454650.46269,22.669,19.055999999999997,19.541,21.511,19.258,,20.563000000000002,19.567,20.553,0.069,3.755571428571428,0.030853725560358997,18.91342857142857
275,80704,2454652.49655,22.284000000000002,19.025,19.525,21.451999999999998,19.245,18.398,20.551,19.537,20.525,0.043,3.728499999999998,0.015491933384929555,18.555500000000006
276,80713,2454661.48754,22.724,19.03,19.527,21.445999999999998,19.244,17.316,20.59,19.537,20.531999999999996,0.081,3.598999999999999,0.3852609505257451,19.125
277,80718,2454666.50295,22.339000000000002,19.035999999999998,19.533,21.399,19.25,18.407,20.581999999999997,19.548,20.552,0.057999999999999996,3.734624999999999,0.012738440137758423,18.604375000000005
278,80729,2454677.47448,22.314,19.123,19.619,21.497,18.968,59.662,20.673000000000002,19.611,20.601999999999997,0.046,8.915624999999999,14.577588218489955,13.398375000000001
279,80804,2454683.46668,22.284000000000002,19.067,19.570999999999998,21.441,19.285,18.442999999999998,20.61,19.584,20.595,0.055,3.7707499999999983,0.01310125402951858,18.513250000000003
280,80807,2454686.47433,22.131999999999998,18.975,19.479,21.343000000000004,,67.23100000000001,20.493000000000002,19.477,20.453,0.047,10.647285714285715,18.48221330283331,11.484714285714283
281,81129,2454800.79624,22.113000000000003,18.956,19.457,21.372,19.178,,20.506,19.46,20.45,0.046,3.6598571428571427,0.012837816161826662,18.45314285714286
282,81205,2454806.78272,22.25,19.002,19.493,21.406999999999996,19.199,18.374000000000002,20.534000000000002,19.518,20.491999999999997,0.045,3.6986249999999994,0.009913014533552826,18.551375
283,81208,2454809.767,22.051,18.968,19.467,21.395,19.195,18.348,20.511,19.495,20.365,0.033,3.664249999999999,0.042516383396812366,18.38675
284,81214,2454815.7915,22.499000000000002,18.977999999999998,19.462,21.4,19.204,,20.52,19.485,20.5,0.062,3.684142857142856,0.017648688066827598,18.814857142857146
285,81217,2454818.7829299998,22.511999999999997,18.968,19.473,21.342,19.188,,20.491999999999997,19.484,20.482,0.055,3.666999999999999,0.01266227994206302,18.845
286,81220,2454821.7913,22.122,18.971,19.464000000000002,21.366999999999997,19.187,18.345,20.519000000000002,19.492,20.479,0.028999999999999998,3.6742500000000002,0.007573449864786756,18.44775
287,81224,2454825.7577299997,22.173000000000002,18.973,19.475,21.379,19.204,,20.525,19.495,20.477,0.040999999999999995,3.681142857142857,0.010334869317584702,18.491857142857146
288,81227,2454828.8042099997,21.999000000000002,19.038,19.544,21.434,19.262,18.413,20.587,19.544,20.535,0.04,3.740875,0.007863795884588812,18.258125000000003
289,90105,2454837.7786,22.299,18.99,19.492,21.316,19.219,,20.533,19.496,20.494,0.052000000000000005,3.6828571428571424,0.02659842458638307,18.616142857142858
290,90108,2454840.74707,22.070999999999998,19.034000000000002,19.515,21.394000000000002,19.233,18.397000000000002,20.558000000000003,19.533,20.496,0.052000000000000005,3.7162500000000005,0.010898885919592764,18.354749999999996
291,90114,2454846.8112,22.37,18.980999999999998,19.47,21.334,19.189,,20.506999999999998,19.476,20.477,0.042,3.667714285714285,0.011513966674118139,18.702285714285715
292,90117,2454849.7785400003,22.429000000000002,19.043,19.555999999999997,21.48,19.279,18.433,20.585,19.575,20.554000000000002,0.055999999999999994,3.759374999999999,0.01697845273126868,18.669625000000003
293,90125,2454857.8322400004,22.412,18.985,19.482,21.354,19.202,,20.511,19.489,20.477999999999998,0.039,3.677285714285713,0.008788520651492002,18.734714285714286
294,90129,2454861.73074,22.425,18.945999999999998,19.439,21.329,19.16,18.313,20.491999999999997,19.465,20.452,0.031,3.6457499999999987,0.007324128422379033,18.77925
295,90210,2454873.73962,22.538,18.979,19.475,21.412,19.201,,20.517,19.480999999999998,20.47,0.064,3.6821428571428565,0.019099987534266318,18.855857142857143
296,90214,2454877.62349,22.308000000000003,19.019000000000002,19.518,21.412,19.235,18.393,20.559,19.544,20.511999999999997,0.04,3.72025,0.00777817459289011,18.587750000000003
297,90219,2454882.75708,22.81,19.269000000000002,19.762,21.61,19.496,18.654,20.809,19.768,20.732,0.051,3.9587499999999998,0.023032585612572827,18.85125
298,90222,2454885.72452,22.114,19.027,19.515,21.436999999999998,19.236,18.397000000000002,20.565,19.538,20.523000000000003,0.040999999999999995,3.7260000000000004,0.009695359714842823,18.388
299,90225,2454888.66151,22.689,19.038,19.53,21.43,19.25,18.405,20.538,19.548,20.513,0.057,3.7277500000000003,0.014954693481931581,18.96125
300,90228,2454891.75578,22.335,19.01,19.509,21.373,19.219,18.378,20.548000000000002,19.52,20.498,0.035,3.703125,0.009295736350115661,18.631875
301,90303,2454894.7366400003,17.87,19.3,19.789,21.619,19.484,18.667,20.85,19.808,20.776999999999997,0.001,3.9830000000000005,0.024692393276304903,13.887
302,90309,2454900.69565,22.576999999999998,19.046,19.546,21.406999999999996,19.26,18.415,20.553,19.539,20.561,0.079,3.7371249999999994,0.016608410089958052,18.839875
303,90312,2454903.70106,22.25,19.005,19.497,21.421999999999997,19.219,,20.531999999999996,19.511,20.513,0.05,3.7055714285714276,0.013878726440655386,18.544428571428572
304,90315,2454906.70574,22.323,19.034000000000002,19.519000000000002,21.408,19.238,18.387,20.538,19.505,20.516,0.047,3.714375,0.011746580049442155,18.608625
305,90318,2454909.67707,22.318,19.037,19.539,21.418000000000003,19.244,18.399,20.575,19.55,20.521,0.045,3.7316250000000006,0.006501373480861346,18.586375
306,90321,2454912.70837,22.489,19.037,19.527,21.461,19.254,,20.568,19.538,20.539,0.044000000000000004,3.7377142857142855,0.016162861604349873,18.751285714285714
307,90324,2454915.72638,22.484,19.075,19.564,21.473000000000003,19.282,,20.592,19.58,20.570999999999998,0.043,3.768142857142856,0.009441549509970648,18.715857142857146
308,90327,2454918.6713099997,22.489,19.024,19.518,21.428,19.235,18.387999999999998,20.555999999999997,19.534000000000002,20.513,0.043,3.72075,0.008189714804107634,18.768250000000002
309,90330,2454921.72288,22.471,19.003,19.497,21.392,19.22,,20.495,19.514,20.500999999999998,0.045,3.6945714285714275,0.018246982790476606,18.77642857142857
310,90402,2454924.63717,22.35,19.033,19.537,21.435,19.245,,20.509,19.55,20.54,0.046,3.7269999999999994,0.026476404589825513,18.623
311,90405,2454927.6304900004,22.415,19.043,19.543,21.429000000000002,19.244,,20.568,19.495,20.552,0.055999999999999994,3.730571428571429,0.021547290184201335,18.68442857142857
312,90407,2454929.65996,22.153000000000002,19.058,19.552,21.455,,,20.599,19.563,20.564,0.045,3.7568333333333324,0.006911343332915722,18.39616666666667
313,90410,2454932.63755,22.412,19.03,19.52,21.405,19.246,18.394000000000002,20.56,19.544,20.502,0.06,3.721375,0.010702970215113124,18.690624999999997
314,90413,2454935.64404,22.078000000000003,19.03,19.516,21.426,19.237000000000002,18.394000000000002,20.563000000000002,19.535999999999998,20.533,0.043,3.7256249999999995,0.006523309852581794,18.352375000000002
315,90416,2454938.66739,22.14,19.147000000000002,19.652,21.511999999999997,19.355999999999998,18.448,20.699,19.641,20.654,0.042,3.8348749999999994,0.026144857456646582,18.305125
316,90418,2454940.6055099997,22.249000000000002,19.162,19.657,21.543000000000003,19.362000000000002,18.538,20.678,19.67,20.654,0.04,3.8542500000000004,0.008497898900003057,18.394750000000002
317,90420,2454942.62461,22.13,19.031,19.523,21.421,19.245,,20.541,19.528,20.526,0.034,3.722142857142856,0.010991338581326924,18.407857142857143
318,90423,2454945.59693,22.166999999999998,18.985,19.479,21.375999999999998,19.202,18.352,20.514,19.498,20.475,0.037000000000000005,3.6813749999999996,0.006759913355495265,18.485625
319,90424,2454946.50465,22.174,18.97,19.459,21.305,19.177,,20.502,19.477,20.458,0.039,3.65542857142857,0.018192096661909588,18.51857142857143
320,90424,2454946.55715,22.378,18.96,19.452,21.33,19.168,,20.495,19.472,20.456,0.046,3.6532857142857145,0.007040698017178065,18.724714285714285
321,90424,2454946.61157,22.119,18.97,19.462,21.351,19.182000000000002,18.333,20.504,19.482,20.472,0.033,3.6657499999999996,0.0053117121266250756,18.45325
322,90424,2454946.68299,22.208000000000002,18.998,19.495,21.366999999999997,19.207,18.361,20.528000000000002,19.502,20.491999999999997,0.033,3.69,0.0060944940016686945,18.518
323,90424,2454946.73678,22.197,19.008,19.497,21.348000000000003,19.217,18.364,20.522,19.519000000000002,20.497,0.035,3.6927499999999998,0.01628101435937263,18.50425
324,90424,2454946.77399,22.266,19.007,19.509,21.397,19.222,18.372,20.548000000000002,19.528,20.497,0.048,3.7062500000000003,0.007285013971665663,18.559749999999998
325,90429,2454951.66929,22.188000000000002,19.004,19.519000000000002,21.418000000000003,19.235,18.387999999999998,20.499000000000002,19.529,20.513,0.037000000000000005,3.7093750000000005,0.022796851286324173,18.478625
326,90502,2454954.59412,22.219,18.992,19.49,21.401,19.209,,20.521,19.500999999999998,20.479,0.037000000000000005,3.6904285714285705,0.0114579978305323,18.528571428571432
327,90504,2454956.5455099996,21.886999999999997,19.008,19.519000000000002,21.358,19.218,18.374000000000002,20.558000000000003,19.522000000000002,20.519000000000002,0.036000000000000004,3.705750000000001,0.01704406054904265,18.181249999999995
328,90507,2454959.59833,22.683000000000003,18.999000000000002,19.482,21.41,19.213,18.364,20.516,19.517,20.518,0.098,3.6986249999999994,0.016141671890871675,18.984375000000004
329,90510,2454962.54785,22.688000000000002,19.002,19.496,21.362,19.227,18.373,20.514,19.491,20.482,0.08,3.689624999999999,0.015408137924006127,18.998375000000003
330,90513,2454965.61284,22.338,19.03,19.512,21.346999999999998,19.237000000000002,18.395,20.535999999999998,19.524,20.513,0.05,3.7079999999999993,0.022728207773042942,18.630000000000003
331,90515,2454967.53975,22.069000000000003,19.002,19.497,21.372,19.215999999999998,18.364,20.528000000000002,19.5,20.506999999999998,0.037000000000000005,3.6944999999999992,0.008618916073667972,18.374500000000005
332,90516,2454968.57233,22.311,19.06,19.569000000000003,21.46,19.272000000000002,18.425,20.561999999999998,19.569000000000003,20.566,0.043,3.7566250000000005,0.015583301502321073,18.554375
333,90518,2454970.56618,22.08,18.983,19.480999999999998,21.331999999999997,19.186,18.35,20.519000000000002,19.487000000000002,20.487,0.034,3.6743749999999995,0.013710658002356492,18.405625
334,90521,2454973.56982,22.149,18.991,19.489,21.331,19.215999999999998,18.365,20.5,19.488,20.498,0.04,3.680999999999999,0.021460927952254474,18.468000000000004
335,90523,2454975.51775,22.351,19.099,19.586,21.451999999999998,19.304000000000002,18.455,20.625,19.605,20.561,0.053,3.7821249999999993,0.01329272088670863,18.568875
336,90604,2454987.50396,22.230999999999998,19.035999999999998,19.531,21.408,19.252,18.398,20.548000000000002,19.543,20.509,0.051,3.7243749999999998,0.0118916237024175,18.506625
337,90605,2454988.53584,22.212,19.008,19.493,21.38,19.218,18.372,20.528000000000002,19.512,20.499000000000002,0.049,3.6974999999999993,0.006761234038150539,18.5145
338,90607,2454990.5345099997,22.194000000000003,19.021,19.505,21.416,19.233,18.38,20.548000000000002,19.526,20.502,0.055999999999999994,3.712624999999999,0.00845048603869391,18.481375000000003
339,90610,2454993.55534,22.309,19.01,19.503,21.388,19.221,18.37,20.557,19.52,20.511,0.052000000000000005,3.70625,0.006881652625449411,18.60275
340,90612,2454995.5671599996,22.38,19.009,19.538,21.449,19.248,18.404,20.537,19.534000000000002,20.543000000000003,0.045,3.729,0.02148753791656665,18.651
341,90613,2454996.4903,22.369,19.008,19.512999999999998,21.399,19.221,18.382,20.546,19.535,20.529,0.045,3.7128749999999995,0.009963325606743722,18.656125
342,110331,2455652.72082,22.273000000000003,19.235,19.72,21.573,19.425,18.584,20.784000000000002,19.734,20.723000000000003,0.037000000000000005,3.9185,0.017062908812530368,18.3545
343,110402,2455654.65136,22.299,19.236,19.72,21.593000000000004,19.430999999999997,18.579,20.77,19.737000000000002,20.750999999999998,0.04,3.9233749999999996,0.014471030173726232,18.375625
344,110407,2455659.6399,22.273000000000003,19.223,19.692,21.601,19.414,18.57,20.752,19.715999999999998,20.737,0.039,3.909374999999999,0.013179394089691439,18.363625000000006
345,110417,2455669.57705,22.605,19.206,19.698,21.522,19.391,18.553,20.756999999999998,19.706,20.715999999999998,0.07200000000000001,3.889874999999998,0.02681916958352607,18.715125
346,110421,2455673.60333,22.281,19.288,19.775,21.669,19.477999999999998,18.634,20.831,19.804000000000002,20.811,0.046,3.9824999999999995,0.015390163834671225,18.2985
347,110424,2455676.54983,22.46,19.202,19.674,21.538,19.392,18.54,20.741999999999997,19.715999999999998,20.713,0.044000000000000004,3.885874999999999,0.02164939788016459,18.574125000000002
348,110507,2455689.5890099998,23.089000000000002,20.094,20.568,22.409000000000002,20.291,19.442,21.378,20.59,21.665,0.078,4.750875000000001,0.09482982879118705,18.338125
349,110510,2455692.5651599998,22.066,19.219,19.671,21.607,19.41,18.566,20.746,19.726,20.724,0.038,3.9048749999999988,0.016496211686481903,18.161125
350,110514,2455696.5770799997,22.061999999999998,19.256,19.754,21.576999999999998,19.423,18.593,20.78,19.742,20.745,0.054000000000000006,3.9299999999999997,0.02186974426659081,18.131999999999998
351,110516,2455698.52806,22.250999999999998,19.235,19.725,21.57,19.43,18.576,20.746,19.755,20.741,0.051,3.9184999999999994,0.02101020160371167,18.3325
352,110519,2455701.50925,22.24,19.26,19.709,21.596999999999998,19.449,18.604,20.784000000000002,19.756,20.791,0.042,3.9399999999999995,0.026295029405399364,18.299999999999997
353,110524,2455706.51761,22.35,19.248,19.737000000000002,21.595,19.433,18.590999999999998,20.793000000000003,19.756,20.771,0.04,3.9367499999999995,0.020596462941952248,18.41325
354,110602,2455715.62626,22.217,19.259,19.749000000000002,21.613000000000003,19.449,18.599,20.788,19.739,20.774,0.04,3.9425000000000012,0.016318263212772296,18.274499999999996
355,110611,2455724.47616,22.154,19.247,19.749000000000002,21.584,19.442,18.594,20.796999999999997,19.755,20.775,0.045,3.9391249999999993,0.024079852277620398,18.214875
356,110625,2455738.50205,22.041999999999998,19.209,19.701,21.595,19.398,18.558,20.754,19.719,20.738000000000003,0.033,3.9052499999999997,0.016104569005722835,18.13675
357,110628,2455741.4854900003,22.18,19.239,19.741,21.646,19.424,18.588,20.798000000000002,19.762,20.765,0.04,3.9416250000000006,0.019309046732318855,18.238374999999998
358,110702,2455745.5038400004,22.086,19.245,19.737000000000002,21.634,19.427,18.594,20.799,19.755,20.768,0.035,3.941125,0.016881414124957823,18.144875
359,110706,2455749.54361,22.177,19.367,19.852999999999998,21.71,19.548,18.71,20.934,19.877,20.91,0.045,4.059875,0.029873244120516926,18.117125
360,110713,2455756.51428,22.093000000000004,19.29,19.788,21.621,19.475,18.624000000000002,20.861,19.784000000000002,20.823,0.052000000000000005,3.9795000000000003,0.03146426544509772,18.113500000000002
361,110719,2455762.48991,22.215999999999998,19.275,19.772000000000002,21.641,19.471,18.622,20.84,19.776,20.8,0.045,3.9708749999999995,0.019290541723818725,18.245124999999998
362,110722,2455765.45892,22.26,19.26,19.744,21.594,19.452,18.608,20.804000000000002,19.757,20.804000000000002,0.065,3.949125000000001,0.027966497814324247,18.310875
363,110724,2455767.4733,22.133000000000003,19.267,19.774,21.608,19.465,18.617,20.836,19.776,20.795,0.048,3.9634999999999994,0.025696025262429468,18.169500000000003
364,110727,2455770.48789,23.011,20.062,20.564,22.397,20.259,19.414,21.638,20.595,21.5,0.07200000000000001,4.749874999999999,0.03404802280828615,18.261125
365,120420,2456038.59722,21.83,18.85,19.348,21.278000000000002,19.062,18.217,20.363,19.348,20.311,0.045,3.5433749999999997,0.02269007020067786,18.286624999999997
366,120423,2456041.6008,21.878,18.898,19.387999999999998,21.276,19.093,18.257,20.423,19.39,20.364,0.04,3.582374999999999,0.007945124291354074,18.295625
367,120430,2456048.56896,21.910999999999998,18.852,19.293,21.296,19.055,18.215999999999998,20.363,19.339000000000002,20.324,0.054000000000000006,3.538499999999999,0.032244600876987724,18.3725
