,date,juliandate,mag1,mag2,mag3,mag4,mag5,mag6,mag7,mag8,mag9,mag10,mag11,mag12,mag13,mag14,mag15,mag16,mag17,mag18,mag19,mag20
84,110524,2455706.52866,19.638240000000003,14.66024,16.76724,17.18824,18.953240000000005,15.12224,15.918239999999999,16.469240000000003,16.50024,15.98524,14.272239999999998,14.51724,14.83424,15.691239999999999,16.089240000000004,15.89524,17.934240000000003,18.65424,16.89524,18.23524
85,110625,2455738.51309,19.53884,14.63384,16.743840000000002,17.18584,18.931839999999998,15.10584,15.896840000000001,16.44284,16.48684,15.966840000000001,,14.489840000000001,14.806840000000001,15.66584,16.07784,15.88684,17.925839999999997,18.642840000000003,16.87284,18.217840000000002
86,110719,2455762.50095,19.539800000000003,14.621800000000002,16.728800000000003,17.168800000000005,18.853800000000003,15.0888,15.877799999999999,16.4368,16.4628,15.946800000000001,14.225799999999998,14.475799999999998,14.784799999999999,15.6378,16.0548,15.8648,17.888800000000003,18.533800000000003,16.856800000000003,18.1858
87,110722,2455765.46996,19.676319999999997,14.64832,16.75032,17.19532,18.93432,15.114320000000001,15.91032,16.456319999999998,16.493319999999997,15.984320000000002,14.254320000000002,14.501319999999998,14.810319999999999,15.670319999999998,16.08232,15.88632,17.94832,18.67832,16.882319999999996,18.21532
88,110724,2455767.48434,19.50024,14.64524,16.75224,17.188240000000004,18.905240000000003,15.12024,15.905240000000003,16.458240000000004,16.480240000000002,15.977240000000002,14.251240000000001,14.50024,14.81424,15.67124,16.08724,15.895240000000001,17.879240000000003,18.65624,16.885240000000003,18.219240000000003
89,120420,2456038.60482,19.689679999999996,,16.70868,17.158679999999997,18.84868,15.08968,15.893679999999996,16.344680000000004,16.46568,15.954680000000003,,,14.74768,15.535680000000001,15.993679999999998,15.842680000000001,17.804679999999998,18.603679999999997,16.83468,18.20868
90,120509,2456057.50929,19.804240000000004,,16.68324,17.144240000000003,18.866240000000005,,15.89924,16.356240000000003,16.45624,15.93924,,,14.72524,15.50424,15.984240000000002,15.816240000000002,17.844240000000003,18.55824,16.81924,18.166240000000005
91,120519,2456067.53081,19.29624,,16.70024,17.15324,18.853240000000003,15.077240000000002,15.87824,16.338240000000003,16.46124,15.941239999999999,,,14.74524,15.525240000000002,15.98624,15.84024,17.845240000000004,18.580240000000003,16.82824,18.18224
92,120522,2456070.59905,19.568279999999998,14.61228,16.725279999999998,17.165279999999996,18.87028,15.104280000000001,15.90528,16.36628,16.47928,15.965279999999998,,14.39728,14.771279999999999,15.567279999999998,16.007279999999998,15.86528,17.88028,18.628279999999997,16.850279999999998,18.219279999999994
93,120604,2456083.53359,19.494480000000003,14.58748,16.68848,17.14248,18.856479999999998,15.075479999999999,15.879479999999997,16.33548,16.45148,15.94248,,,14.77048,15.56748,15.982479999999999,15.839479999999998,17.834480000000003,18.57248,16.836479999999998,18.207479999999997
