,date,juliandate,NMraw,mag3,mag4,mag9,mag10,mag17,mag19,mag20,merr1,offset,std,NMcal
192,70603,2454255.53771,23.000999999999998,19.804000000000002,20.249000000000002,19.567,18.924,20.998,19.935,21.303,0.079,3.081428571428572,0.048897365787450124,19.919571428571427
193,70604,2454256.5169900004,22.811,19.77,20.212,19.504,,20.945999999999998,19.902,21.253,0.042,3.0544999999999995,0.01155422000834168,19.7565
194,70605,2454257.50215,22.835,19.772000000000002,20.218,19.519000000000002,18.93,20.944000000000003,19.91,21.259,0.044000000000000004,3.048857142857144,0.0309754126764442,19.786142857142856
195,70606,2454258.5304,22.857,19.766,20.212,19.503,18.989,20.94,19.894000000000002,21.243000000000002,0.038,3.0481428571428575,0.009754120008670816,19.808857142857143
196,70609,2454261.53278,23.239,19.819000000000003,20.268,19.555,19.043,21.0,19.958,21.248,0.061,3.0972857142857144,0.020798351583017818,20.141714285714286
197,70611,2454263.55138,24.912,21.288,21.725,21.023000000000003,20.511,22.480999999999998,21.408,22.772,0.203,4.571142857142857,0.01682684929339397,20.340857142857143
198,70616,2454268.58277,23.91,20.858,21.283,20.592,17.678,22.031999999999996,20.877,22.342,0.09,3.778857142857142,0.9054012790969943,20.13114285714286
199,70620,2454272.49163,23.025,19.83,20.264,19.588,20.403,21.0,19.942,21.315,0.052000000000000005,3.3045714285714283,0.5065391913573448,19.72042857142857
200,70622,2454274.5024900003,23.221999999999998,19.817,20.255,19.549,19.03,20.980999999999998,19.934,21.298000000000002,0.07,3.0934285714285714,0.012474736374687878,20.128571428571426
201,70623,2454275.47199,23.018,19.809,20.247,19.544,19.029,20.971999999999998,19.94,21.304000000000002,0.063,3.0907142857142857,0.013187295473429124,19.927285714285716
202,70625,2454277.51175,24.605999999999998,19.869,20.266,19.59,19.075,21.11,19.919,21.366,0.589,3.140714285714285,0.052560169601813776,21.465285714285713
203,70626,2454278.54179,23.279,19.839000000000002,20.279,19.581,19.067,20.962,19.949,21.361,0.129,3.1182857142857148,0.027801164758057363,20.160714285714285
204,80202,2454499.81704,22.78,19.524,19.965,19.272000000000002,18.758,20.673000000000002,19.659000000000002,20.989,0.034,2.804285714285715,0.006969320524470383,19.975714285714286
205,80203,2454500.77339,23.096,19.581,20.029,19.343,18.823,20.741,19.725,21.059,0.042,2.870142857142857,0.0045981362683255225,20.225857142857144
206,80205,2454502.7946099997,22.829,19.489,19.924,19.244,18.732,20.653000000000002,19.637,20.964000000000002,0.032,2.7761428571428577,0.007380798769465687,20.052857142857142
